date,prices,market_caps,total_volumes,id,symbol,open,high,low,close
2018-03-23,1.0059179646630318,6618487.5443986505,4879159.895937579,true-usd,tusd,1.006,1.006,1.006,1.006
2018-03-24,0.9984460503219552,6569325.71039582,3141895.271719064,true-usd,tusd,,,,
2018-03-25,0.9891169290059846,7837876.293890257,1447413.695220721,true-usd,tusd,,,,
2018-03-26,0.9966525434501448,7897589.369341444,1413981.6513500737,true-usd,tusd,,,,
2018-03-27,0.9999694171761067,7923872.658186445,3379900.945773021,true-usd,tusd,0.998446,0.999969,0.989117,0.999969
2018-03-28,1.001582352249114,7936653.741192489,2952749.783452705,true-usd,tusd,,,,
2018-03-29,0.9949658948496372,7884224.171866433,1467179.1910733224,true-usd,tusd,,,,
2018-03-30,1.0119811203086981,8019054.775154959,4352557.71127026,true-usd,tusd,,,,
2018-03-31,1.0131344904049713,9598552.672563093,4684499.50055366,true-usd,tusd,1.002,1.013,0.994966,1.013
2018-04-01,1.007963379717449,9549560.97523178,2948827.842232524,true-usd,tusd,,,,
2018-04-02,1.0119432699891788,9587266.913353529,3470709.131511661,true-usd,tusd,,,,
2018-04-03,1.0043058095763413,9514908.73509436,1748113.4736114081,true-usd,tusd,1.008,1.012,1.004,1.004
2018-04-04,1.0006041904808463,9479839.170097442,2385189.4205218945,true-usd,tusd,,,,
2018-04-05,1.014391167467619,9711897.692319242,2738607.3526385664,true-usd,tusd,,,,
2018-04-06,1.0160478210054782,9727758.683805864,2031077.1707902858,true-usd,tusd,,,,
2018-04-07,1.01198716401708,9688881.486823387,1483706.0431661508,true-usd,tusd,1.001,1.016,1.001,1.012
2018-04-08,1.0057534803531158,9629199.482550971,1329292.0925335276,true-usd,tusd,,,,
2018-04-09,1.0053637189703044,9625467.862249376,1146659.7142683885,true-usd,tusd,,,,
2018-04-10,1.01299857486653,9687421.866284736,2150294.4903394505,true-usd,tusd,,,,
2018-04-11,1.0024943845799603,9586969.086592387,1468498.250080206,true-usd,tusd,1.006,1.013,1.002,1.002
2018-04-12,1.0058971296589467,9619509.929098418,1564197.5601544136,true-usd,tusd,,,,
2018-04-13,0.9951447204899183,9516683.403687945,4923964.803623064,true-usd,tusd,,,,
2018-04-14,0.9996853710649437,9560106.16731173,3495118.968186053,true-usd,tusd,,,,
