date,prices,market_caps,total_volumes,id,symbol,open,high,low,close
2015-08-07,2.83162,0.0,90622.0,ethereum,eth,2.83,2.83,2.83,2.83
2015-08-08,1.33075,80339475.0,368070.0,ethereum,eth,,,,
2015-08-10,0.6875857090838133,41556309.21112176,400464.0745435489,ethereum,eth,,,,
2015-08-11,1.067378879429946,64539006.306272194,1518998.2053373822,ethereum,eth,1.33,1.33,0.687586,1.067
2015-08-12,1.256613175101658,76013261.05415402,2073893.3450314845,ethereum,eth,,,,
2015-08-13,1.825395446319752,110468836.22388984,4380142.704000345,ethereum,eth,,,,
2015-08-14,1.825974891355639,110555313.26025319,4355618.378552116,ethereum,eth,,,,
2015-08-15,1.670949668937766,101215246.3781064,2519633.2708181436,ethereum,eth,1.26,1.83,1.26,1.67
2015-08-16,1.476607254205028,89480939.24025029,3032657.656405736,ethereum,eth,,,,
2015-08-17,1.20387143115441,87313387.94547918,1880092.2147175823,ethereum,eth,,,,
2015-08-18,1.281393051659975,92957858.0620156,1696013.472335737,ethereum,eth,,,,
2015-08-19,1.252738651679077,90920695.86547753,1537200.8409894055,ethereum,eth,1.48,1.48,1.2,1.25
2015-08-20,1.484195074171873,107749185.84108424,2967730.5022106003,ethereum,eth,,,,
2015-08-21,1.40631477379752,102131022.8278611,1742881.8081502889,ethereum,eth,,,,
2015-08-22,1.380721536476638,100308763.78229792,914588.6539745613,ethereum,eth,,,,
2015-08-23,1.355182100454404,98488001.44464436,1610695.8727506467,ethereum,eth,1.48,1.48,1.36,1.36
2015-08-24,1.24657168269902,90625948.31797116,696476.5553267623,ethereum,eth,,,,
2015-08-25,1.160828327907264,84423109.08066371,1053169.3862050485,ethereum,eth,,,,
2015-08-26,1.119639156482987,81454879.46968535,1151700.041593045,ethereum,eth,,,,
2015-08-27,1.133690694008804,82504022.8230964,681460.2394411361,ethereum,eth,1.25,1.25,1.12,1.13
2015-08-28,1.188895698722608,86549490.63266213,715178.7899308845,ethereum,eth,,,,
2015-08-29,1.174343905252208,85515599.87435573,607200.891453558,ethereum,eth,,,,
2015-08-30,1.322350879918967,96321049.6917207,1045589.321256734,ethereum,eth,,,,
2015-08-31,1.353368417391325,98608290.53954794,1197102.0492865555,ethereum,eth,1.19,1.35,1.17,1.35
2015-09-01,1.350786688734447,98446826.49425755,610368.2430900692,ethereum,eth,,,,
2015-09-02,1.278810765308764,93224371.25915022,629746.119316548,ethereum,eth,,,,
2015-09-03,1.262770719520856,92075482.63297981,583923.7452450913,ethereum,eth,1.35,1.35,1.26,1.26
2015-09-04,1.269520099878085,92596631.55333723,333502.66115673864,ethereum,eth,,,,
2015-09-05,1.334976229386974,97402782.61913483,350815.4668948872,ethereum,eth,,,,
2015-09-06,1.29888313413515,94801706.70501994,317470.0943419727,ethereum,eth,,,,
2015-09-07,1.256223439965584,91718481.31789045,487005.2028033498,ethereum,eth,1.27,1.33,1.26,1.26
2015-09-08,1.236033260936938,90274690.39947063,419148.8018252036,ethereum,eth,,,,
2015-09-09,1.206529945086729,88150718.66876175,367774.3318949896,ethereum,eth,,,,
2015-09-10,1.167234841402144,85308945.82326,639527.9174929534,ethereum,eth,,,,
2015-09-11,0.9765090926915041,71394234.94958797,1901710.694902119,ethereum,eth,1.24,1.24,0.976509,0.976509
2015-09-12,1.038203585306107,75931677.01254052,800623.2998453851,ethereum,eth,,,,
2015-09-13,0.9386521502557871,68673818.80135794,658895.1959938455,ethereum,eth,,,,
2015-09-14,0.87402296242848,63965969.21105757,739213.7259180878,ethereum,eth,,,,
2015-09-15,0.9418231857274298,68951445.2301325,725816.471124354,ethereum,eth,1.038,1.038,0.874023,0.941823
2015-09-16,0.9032199195724051,66147947.57992838,629370.0849072988,ethereum,eth,,,,
2015-09-17,0.8830787289063511,64693831.07862287,910704.9512256783,ethereum,eth,,,,
2015-09-18,0.8460709193872474,62003275.12077277,478606.3969218407,ethereum,eth,,,,
2015-09-19,0.8821037996855977,64666306.22983543,387803.6167124918,ethereum,eth,0.90322,0.90322,0.846071,0.882104
2015-09-20,0.9363277614869444,68666556.12460059,514836.10862474947,ethereum,eth,,,,
2015-09-21,0.9010928790890973,66105164.81214318,429253.50431215833,ethereum,eth,,,,
2015-09-22,0.8971422650551497,65835322.779180124,485738.9553869821,ethereum,eth,,,,
2015-09-23,0.8940475222994914,65633959.754653834,204065.40590088838,ethereum,eth,0.936328,0.936328,0.894048,0.894048
2015-09-24,0.8160373080893036,59927327.71396765,818263.068224302,ethereum,eth,,,,
2015-09-25,0.7405192998515878,54400658.247102216,901151.6190115963,ethereum,eth,,,,
2015-09-26,0.7778014991497727,57158415.438244216,379124.1859007531,ethereum,eth,,,,
2015-09-27,0.7213584231130563,53028193.82255717,408380.6390382605,ethereum,eth,0.816037,0.816037,0.721358,0.721358
2015-09-28,0.5830570046974366,42874816.973063745,1214056.2117823916,ethereum,eth,,,,
2015-09-29,0.657832489515796,48389042.902712226,936630.3296074625,ethereum,eth,,,,
2015-09-30,0.7347630535971914,54065419.507539704,640217.6226458604,ethereum,eth,0.583057,0.734763,0.583057,0.734763
2015-10-01,0.6858121897138929,50481342.528862044,588839.7815035215,ethereum,eth,,,,
2015-10-02,0.6762217338750541,49792779.28891763,220969.48495190177,ethereum,eth,,,,
2015-10-03,0.6874757575411915,50638684.01549935,163820.85347975112,ethereum,eth,0.685812,0.687476,0.676222,0.687476
2015-10-04,0.6675468579375702,49187272.3502002,104370.45073472841,ethereum,eth,,,,
2015-10-05,0.6282550742429386,46307572.65224096,221647.20706785333,ethereum,eth,,,,
2015-10-06,0.64565776230867,47605896.39364778,268523.03787593375,ethereum,eth,,,,
2015-10-07,0.6100126973575233,44984157.19104538,216715.50684861522,ethereum,eth,0.667547,0.667547,0.610013,0.610013
2015-10-08,0.6234833021554507,45977519.79859987,310876.1441075317,ethereum,eth,,,,
2015-10-09,0.650768764684828,47989631.2526218,379233.1220398259,ethereum,eth,,,,
2015-10-10,0.6297949417268295,46490996.55001768,145554.93808006204,ethereum,eth,,,,
2015-10-11,0.6370439806918999,47026115.24213034,87074.79961764446,ethereum,eth,0.623483,0.650769,0.623483,0.637044
2015-10-12,0.628787281832734,46416611.842303865,108895.52921643597,ethereum,eth,,,,
2015-10-13,0.6026272723327593,44485499.29942276,297117.07710031554,ethereum,eth,,,,
2015-10-14,0.517689435598842,38272635.02078042,944847.8047126097,ethereum,eth,,,,
2015-10-15,0.5614990042588522,41527413.54435173,376563.0715091993,ethereum,eth,0.628787,0.628787,0.517689,0.561499
2015-10-16,0.5331480200007419,39443831.31743269,247071.24723507115,ethereum,eth,,,,
2015-10-17,0.5490283089973744,40632190.61699083,317377.7617794195,ethereum,eth,,,,
2015-10-18,0.5184445473595721,38382124.41691709,133661.67045159836,ethereum,eth,,,,
2015-10-19,0.4870672984193326,36070935.31062339,240250.37656809334,ethereum,eth,0.533148,0.549028,0.487067,0.487067
2015-10-20,0.4329785990312485,32076052.631905656,352361.0618641571,ethereum,eth,,,,
2015-10-21,0.4397689744048958,32590298.008333907,599041.0131522977,ethereum,eth,,,,
2015-10-22,0.5654615066780281,41918540.78268511,979304.0724230009,ethereum,eth,,,,
2015-10-23,0.540737766800056,40100107.0136459,866798.4888542511,ethereum,eth,0.432979,0.565462,0.432979,0.540738
2015-10-24,0.5685737685118122,42179070.75754259,259157.66241063716,ethereum,eth,,,,
2015-10-25,0.6319388092249569,46895926.257060364,476617.738601437,ethereum,eth,,,,
2015-10-26,0.7439579097275092,55226993.78944921,1174026.819064362,ethereum,eth,,,,
2015-10-27,0.8544552504832845,63451496.574236006,1887568.9059290001,ethereum,eth,0.568574,0.854455,0.568574,0.854455
2015-10-28,1.010409721259424,75057962.81264551,2447633.7976275166,ethereum,eth,,,,
2015-10-29,1.163748635576317,86478981.5524642,2236842.210445422,ethereum,eth,,,,
2015-10-30,1.041849054896385,77447839.42741764,2384549.998119618,ethereum,eth,,,,
2015-10-31,0.9070916284167455,67453442.47710526,652271.5873221146,ethereum,eth,1.01,1.16,0.907092,0.907092
2015-11-01,1.058541941291151,78742733.24541084,603996.1990296076,ethereum,eth,,,,
2015-11-02,0.9550458603200441,71066352.05814125,970665.6783058537,ethereum,eth,,,,
2015-11-03,1.002344802929553,74613449.56251672,1878273.0109212757,ethereum,eth,1.059,1.059,0.955046,1.002
2015-11-04,0.9018086605486009,67152505.55125615,3218064.880847628,ethereum,eth,,,,
2015-11-05,0.906601136813436,67532501.09696001,1202885.3800460405,ethereum,eth,,,,
2015-11-06,0.9094421987209234,67767390.10082617,913629.1696859167,ethereum,eth,,,,
2015-11-07,0.922482091197951,68761146.27837914,904631.8699629814,ethereum,eth,0.901809,0.922482,0.901809,0.922482
2015-11-08,1.030499514179018,76839299.32470989,1040086.7545033679,ethereum,eth,,,,
2015-11-09,0.9958029845225516,74277547.07634276,1972521.3874033373,ethereum,eth,,,,
2015-11-10,0.9348342219016499,69753492.14382021,865031.5412400892,ethereum,eth,,,,
2015-11-11,0.7887611772679245,58873875.70678452,1243322.7527190507,ethereum,eth,1.03,1.03,0.788761,0.788761
2015-11-12,0.90074206650109,67254888.20415637,826829.6689207307,ethereum,eth,,,,
2015-11-13,0.9040815579448993,67527257.40972713,545086.2658886773,ethereum,eth,,,,
2015-11-14,0.8842289054037304,66066714.4889687,361586.11600976856,ethereum,eth,,,,
2015-11-15,0.9108255481961639,68078325.7946219,432023.407831642,ethereum,eth,0.900742,0.910826,0.884229,0.910826
2015-11-16,0.9338407839578461,69812830.40735959,616346.9298519328,ethereum,eth,,,,
2015-11-17,0.9952733578828389,74440734.3005621,1128249.5445129166,ethereum,eth,,,,
2015-11-18,0.9944285799213992,74402718.74542972,687203.3331021931,ethereum,eth,,,,
2015-11-19,0.9514712892422663,71212297.76056388,434385.481510446,ethereum,eth,0.933841,0.995273,0.933841,0.951471
2015-11-20,0.9268031189591781,69388368.57982641,606560.338362119,ethereum,eth,,,,
2015-11-21,0.9735724342696529,72914368.80252853,454926.9190034523,ethereum,eth,,,,
2015-11-22,0.96473853235469,72276339.25126061,371962.8833336563,ethereum,eth,,,,
2015-11-23,0.9452203362307195,70839197.81949022,437126.39426833094,ethereum,eth,0.926803,0.973572,0.926803,0.94522
2015-11-24,0.8993611354663962,67424299.39769948,354914.08621214016,ethereum,eth,,,,
2015-11-25,0.8677070917677269,65072847.332706206,708867.1776788787,ethereum,eth,,,,
2015-11-26,0.8948747707881739,67132055.60740013,959696.4719438321,ethereum,eth,,,,
2015-11-27,0.8707128002545287,65341845.392888874,398595.4996438545,ethereum,eth,0.899361,0.899361,0.867707,0.870713
2015-11-28,0.9173987754375574,68868768.28657502,465064.93868912815,ethereum,eth,,,,
2015-11-29,0.8717449537893333,65463342.96555324,436939.13020833576,ethereum,eth,,,,
2015-11-30,0.8736009320890139,65624853.97047546,775372.5405749859,ethereum,eth,0.917399,0.917399,0.871745,0.873601
2015-12-01,0.8750039976447704,65752486.02943543,643109.8579217136,ethereum,eth,,,,
2015-12-02,0.8227337811375524,61844779.03171155,494205.89284799533,ethereum,eth,,,,
2015-12-03,0.8247651888810106,62018808.085017644,541681.1368684795,ethereum,eth,0.875004,0.875004,0.822734,0.824765
2015-12-04,0.8387909512811372,63094325.07829986,241947.49444270384,ethereum,eth,,,,
2015-12-05,0.8645837297560469,65056337.64166404,226084.41071520853,ethereum,eth,,,,
2015-12-06,0.8349924869606098,62850264.41510667,429681.2894745185,ethereum,eth,,,,
2015-12-07,0.8007502839259887,60292476.61320164,494657.61802976346,ethereum,eth,0.838791,0.864584,0.80075,0.80075
2015-12-08,0.8188527088752511,61675859.110314034,435966.80884823814,ethereum,eth,,,,
2015-12-09,0.7918293483107267,59661067.18085799,627128.9260492469,ethereum,eth,,,,
2015-12-10,0.8474422420390545,63872552.27588074,374543.00586710183,ethereum,eth,,,,
2015-12-11,0.9167389424445134,69119370.62718369,765839.8738111159,ethereum,eth,0.818853,0.916739,0.791829,0.916739
2015-12-12,0.9712583097472548,73250296.07272834,1385279.0437324098,ethereum,eth,,,,
2015-12-13,0.9583031735578238,72302484.28350292,279257.6104401555,ethereum,eth,,,,
2015-12-14,0.9954898346339888,75133022.39506158,562723.38601539,ethereum,eth,,,,
2015-12-15,1.0170637001075,76787012.60189861,573171.6204861925,ethereum,eth,0.971258,1.017,0.958303,1.017
2015-12-16,0.9889124423815733,74686005.22814946,207316.98728030306,ethereum,eth,,,,
2015-12-17,0.9402283251940493,71033582.40629953,641112.3505143464,ethereum,eth,,,,
2015-12-18,0.9211717831099321,69616990.9878865,297866.39712775947,ethereum,eth,,,,
2015-12-19,0.9096329169325174,68767429.85047308,333313.4238328429,ethereum,eth,0.988912,0.988912,0.909633,0.909633
2015-12-20,0.9032316429089903,68305705.24538197,467489.5933259762,ethereum,eth,,,,
2015-12-21,0.8968062870238118,67842615.39188164,543846.3978062818,ethereum,eth,,,,
2015-12-22,0.8789593130596947,66514758.19337365,468144.5604338489,ethereum,eth,,,,
2015-12-23,0.8675654552724993,65674405.654046126,333657.8603050268,ethereum,eth,0.903232,0.903232,0.867565,0.867565
2015-12-24,0.861363016488459,65226512.003279686,353090.34035883,ethereum,eth,,,,
2015-12-25,0.8707183439745884,65957619.83793369,169208.7604895867,ethereum,eth,,,,
2015-12-26,0.8530178649009634,64637552.400460914,424123.09670471714,ethereum,eth,,,,
2015-12-27,0.8588870868776094,65104495.77797423,208247.21865890338,ethereum,eth,0.861363,0.870718,0.853018,0.858887
2015-12-28,0.8421696130307879,63858382.55360898,228592.5875954824,ethereum,eth,,,,
2015-12-29,0.8694878107781919,65951485.1558242,211396.56750766764,ethereum,eth,,,,
2015-12-30,0.9003543017405369,68315404.54669571,584414.4705682999,ethereum,eth,,,,
2015-12-31,0.9365399677803522,71083912.69961053,668846.07044826,ethereum,eth,0.84217,0.93654,0.84217,0.93654
2016-01-01,0.9463133430749894,71849843.66511223,202032.13336863558,ethereum,eth,,,,
2016-01-02,0.9381261621726148,71252107.9687766,252880.2353165073,ethereum,eth,,,,
2016-01-03,0.9721969755035614,73864483.22222728,402755.9084078687,ethereum,eth,0.946313,0.972197,0.938126,0.972197
2016-01-04,0.9592978352147374,72909192.00505088,341506.82136802946,ethereum,eth,,,,
2016-01-05,0.9531022411427653,72462361.87937805,217443.23809763335,ethereum,eth,,,,
2016-01-06,0.9684340117908705,73650960.93328463,328507.1523817127,ethereum,eth,,,,
2016-01-07,0.9589767803876823,72931723.30621576,642269.5176489778,ethereum,eth,0.959298,0.968434,0.953102,0.958977
2016-01-08,0.9955747811931686,75767382.4398899,554403.4018238547,ethereum,eth,,,,
2016-01-09,1.02478096778813,78016544.33428131,254045.62911324683,ethereum,eth,,,,
2016-01-10,1.01996585607406,77676004.65241879,404315.93496207293,ethereum,eth,,,,
2016-01-11,1.068726621062779,81416101.6377075,1025253.0383450065,ethereum,eth,0.995575,1.069,0.995575,1.069
2016-01-12,1.167362900827917,88958959.89936547,2962550.3945903103,ethereum,eth,,,,
2016-01-13,1.12958834642001,86108971.48293594,1003321.3604582713,ethereum,eth,,,,
2016-01-14,1.157377553252501,88257219.96322113,731050.8483768429,ethereum,eth,,,,
2016-01-15,1.21073546288485,92329493.82516772,4049516.2124520643,ethereum,eth,1.17,1.21,1.13,1.21
2016-01-16,1.215691295024754,92765190.35300171,2377737.1425659666,ethereum,eth,,,,
2016-01-17,1.321855711753408,100866229.13386133,1176009.00668505,ethereum,eth,,,,
2016-01-18,1.39830112692888,106770204.99600992,4073710.1202780646,ethereum,eth,,,,
2016-01-19,1.3769900190471,105177492.60810892,1684557.2914079635,ethereum,eth,1.22,1.4,1.22,1.38
2016-01-20,1.565411904541257,119608403.90910526,2899771.051018662,ethereum,eth,,,,
2016-01-21,1.544691862235827,118064297.75775222,1670627.3218903034,ethereum,eth,,,,
2016-01-22,1.471341822504971,112494896.69290045,1585027.991812104,ethereum,eth,,,,
2016-01-23,1.692156284936261,129390552.65124127,2212028.7971573095,ethereum,eth,1.57,1.69,1.47,1.69
2016-01-24,2.131691495370684,163090024.6945184,9578400.618786106,ethereum,eth,,,,
2016-01-25,2.48139608647395,189898537.77611715,10884776.210849365,ethereum,eth,,,,
2016-01-26,2.086782726986503,159744115.0673894,11669540.231742326,ethereum,eth,,,,
2016-01-27,2.384501158704437,182534589.0343229,7048626.2187527,ethereum,eth,2.13,2.48,2.09,2.38
2016-01-28,2.519719734523484,193030853.2041578,5043090.697552952,ethereum,eth,,,,
2016-01-29,2.486203232055895,190524391.83507282,6527897.661629626,ethereum,eth,,,,
2016-01-30,2.437601273512591,186862759.72151402,3674090.3975050296,ethereum,eth,,,,
2016-01-31,2.298766557449123,176275775.71473008,5834817.706592737,ethereum,eth,2.52,2.52,2.3,2.3
2016-02-01,2.221883059355513,170434539.30474818,3991411.3414352452,ethereum,eth,,,,
2016-02-02,2.403111855327034,184396131.5986807,3602402.308067327,ethereum,eth,,,,
2016-02-03,2.515949933456795,193120920.3597334,4030697.3392438097,ethereum,eth,2.22,2.52,2.22,2.52
2016-02-04,2.557178944302694,196350197.91323307,3532651.020271136,ethereum,eth,,,,
2016-02-05,2.532878565491474,194548161.01786965,2640353.6147680376,ethereum,eth,,,,
2016-02-06,2.517776369343559,193450250.47357807,1924574.7180617019,ethereum,eth,,,,
2016-02-07,2.950776113177157,226795324.20954534,7099203.5519039435,ethereum,eth,2.56,2.95,2.52,2.95
2016-02-08,3.165335693696386,243366581.58299115,9781404.736808997,ethereum,eth,,,,
